2025.08.15,0.01,0.01,0.01,0.01,40,40
2025.08.14,0.01,0.01,0.01,0.01,370,970
2025.08.13,0.01,0.01,0.01,0.01,270,2000
2025.08.12,0.01,0.01,0.01,0.01,90,151
2025.08.11,0.01,0.01,0.01,0.01,200,1000
2025.08.08,0.04,0.04,0.01,0.02,5380,29000
2025.08.07,0.06,0.08,0.05,0.05,1450,52000
2025.08.06,0.05,0.07,0.05,0.05,2290,58000
2025.08.05,0.04,0.05,0.04,0.04,2800,22000
2025.08.04,0.07,0.07,0.04,0.05,1000,27000
2025.08.01,0.07,0.1,0.06,0.07,1040,19000
2025.07.31,0.08,0.09,0.07,0.07,950,21000
2025.07.30,0.1,0.11,0.08,0.08,870,56000
2025.07.29,0.08,0.11,0.07,0.1,1300,32000
2025.07.28,0.06,0.1,0.06,0.07,2420,31000
2025.07.25,0.08,0.08,0.07,0.07,9320,21000
2025.07.24,0.08,0.09,0.07,0.08,650,30000
2025.07.23,0.06,0.09,0.06,0.08,1778,137000
2025.07.22,0.06,0.08,0.05,0.06,720,15000
2025.07.21,0.07,0.08,0.05,0.06,1020,176000
2025.07.18,0.07,0.09,0.05,0.08,1770,48000
2025.07.17,0.12,0.12,0.07,0.07,650,33000
2025.07.16,0.13,0.13,0.1,0.12,1450,48000
2025.07.15,0.17,0.18,0.13,0.13,1160,50000
2025.07.14,0.25,0.25,0.16,0.17,800,84000
2025.07.11,0.2,0.27,0.2,0.23,1500,152000
2025.07.10,0.15,0.21,0.13,0.19,770,76000
2025.07.09,0.23,0.23,0.17,0.19,610,41000
2025.07.08,0.2,0.25,0.2,0.21,1040,71000
2025.07.07,0.21,0.22,0.17,0.18,1640,75000
2025.07.04,0.24,0.26,0.2,0.2,1870,217000
2025.07.03,0.25,0.3,0.24,0.25,790,121000
2025.07.02,0.24,0.27,0.21,0.25,2460,257000
2025.07.01,0.23,0.24,0.21,0.22,260,17000
2025.06.27,0.24,0.26,0.24,0.25,220,27000
2025.06.26,0.28,0.3,0.27,0.27,130,5000
2025.06.25,0.3,0.31,0.27,0.27,740,31000
2025.06.24,0.38,0.38,0.3,0.3,860,73000
2025.06.23,0.88,0.91,0.47,0.5,1310,235000
2025.06.20,0.68,0.81,0.68,0.76,480,116000
2025.06.18,0.84,0.93,0.7,0.75,710,117000
2025.06.17,0.66,0.85,0.66,0.84,630,66000
2025.06.16,0.74,0.82,0.54,0.59,300,49000
2025.06.13,1.0,1.0,0.61,0.74,870,227000
2025.06.12,0.39,0.51,0.39,0.51,90,2000
2025.06.11,0.18,0.4,0.18,0.35,100,3000
2025.06.10,0.16,0.2,0.16,0.2,30,677
2025.06.09,0.15,0.16,0.14,0.16,40,945
2025.06.06,0.2,0.2,0.2,0.2,10,600
2025.06.05,0.16,0.16,0.16,0.16,10,1000
2025.06.04,0.26,0.27,0.19,0.19,150,8000
2025.06.03,0.24,0.24,0.24,0.24,10,120
2025.06.02,0.32,0.32,0.3,0.3,20,620
2025.05.30,0.24,0.24,0.24,0.24,20,240
2025.05.29,0.29,0.3,0.28,0.28,40,116
2025.05.23,0.36,0.36,0.35,0.35,20,71
2025.05.21,0.63,0.63,0.63,0.63,10,630
2025.05.19,0.64,0.64,0.64,0.64,10,6000
