2025.08.15,0.01,0.01,0.01,0.01,50,36.0
2025.08.14,0.01,0.01,0.01,0.01,2540,10000.0
2025.08.13,0.01,0.02,0.01,0.01,960,18000.0
2025.08.12,0.02,0.03,0.01,0.02,1939,21000.0
2025.08.11,0.05,0.05,0.01,0.01,6240,61000.0
2025.08.08,0.35,0.35,0.05,0.06,3912,954000.0
2025.08.07,0.44,0.59,0.42,0.44,1974,
2025.08.06,0.43,0.62,0.35,0.39,2254,
2025.08.05,0.31,0.39,0.3,0.33,5940,859000.0
2025.08.04,0.39,0.41,0.28,0.34,5050,594000.0
2025.08.01,0.6,0.69,0.39,0.41,1522,
2025.07.31,0.6,0.62,0.48,0.57,9870,
2025.07.30,0.52,0.68,0.48,0.68,166,
2025.07.29,0.47,0.63,0.43,0.59,555,
2025.07.28,0.44,0.57,0.37,0.43,1034,
2025.07.25,0.45,0.49,0.41,0.41,6500,
2025.07.24,0.45,0.49,0.37,0.43,8380,
2025.07.23,0.29,0.48,0.28,0.47,7230,
2025.07.22,0.25,0.37,0.24,0.28,3990,619000.0
2025.07.21,0.22,0.32,0.22,0.25,2110,291000.0
2025.07.18,0.36,0.4,0.22,0.3,5610,728000.0
2025.07.17,0.45,0.48,0.36,0.39,8330,984000.0
2025.07.16,0.56,0.57,0.44,0.5,3660,664000.0
2025.07.15,0.76,0.76,0.59,0.62,2230,237000.0
2025.07.14,1.0,1.01,0.72,0.76,2840,875000.0
2025.07.11,0.8,1.01,0.8,0.96,1650,361000.0
2025.07.10,0.63,0.9,0.63,0.82,2510,434000.0
2025.07.09,0.93,0.94,0.74,0.81,1190,190000.0
2025.07.08,0.78,1.01,0.78,0.93,1270,280000.0
2025.07.07,0.85,0.88,0.74,0.78,1190,187000.0
2025.07.04,0.88,0.94,0.84,0.84,400,71000.0
2025.07.03,0.87,1.03,0.85,0.92,880,271000.0
2025.07.02,0.77,0.96,0.71,0.91,4280,728000.0
2025.07.01,0.69,0.74,0.65,0.69,1400,194000.0
2025.06.27,0.77,0.77,0.71,0.72,610,197000.0
2025.06.26,0.79,0.85,0.78,0.81,650,163000.0
2025.06.25,0.8,0.88,0.76,0.77,790,245000.0
2025.06.24,0.8,1.03,0.8,0.86,1290,350000.0
2025.06.23,1.99,2.01,1.18,1.18,1320,298000.0
2025.06.20,1.7,1.84,1.56,1.77,640,322000.0
2025.06.18,1.87,1.93,1.62,1.73,1070,163000.0
2025.06.17,1.59,1.89,1.59,1.84,410,156000.0
2025.06.16,1.7,1.8,1.31,1.41,390,281000.0
2025.06.13,1.35,2.0,1.33,1.75,340,58000.0
2025.06.12,0.8,1.25,0.8,1.25,220,13000.0
2025.06.11,0.69,0.92,0.65,0.92,110,2000.0
2025.06.10,0.57,0.58,0.48,0.56,80,2000.0
2025.06.09,0.38,0.41,0.35,0.41,50,188.0
2025.06.06,0.51,0.59,0.51,0.59,70,1000.0
2025.06.05,0.45,0.45,0.45,0.45,60,3000.0
2025.06.04,0.5,0.5,0.49,0.49,30,740.0
2025.06.03,0.55,0.55,0.5,0.5,20,730.0
2025.05.29,0.74,0.74,0.74,0.74,10,74.0
2025.05.27,1.01,1.01,0.68,0.85,120,2000.0
2025.05.26,0.89,0.89,0.65,0.81,80,1000.0
2025.05.23,0.89,0.89,0.89,0.89,20,356.0
2025.05.22,0.89,0.89,0.89,0.89,10,356.0
2025.05.16,1.25,1.25,1.25,1.25,10,250.0
2025.05.13,1.1,1.14,1.1,1.14,30,2000.0
2025.05.12,1.33,1.35,1.33,1.35,20,536.0
2025.05.07,0.78,0.78,0.78,0.78,10,10000.0
2025.04.29,1.05,1.05,0.96,0.96,20,1000.0
2025.04.28,1.45,1.45,1.43,1.43,140,15000.0
2025.04.25,1.24,1.24,1.24,1.24,10,248.0
2025.04.23,1.28,1.28,1.28,1.28,10,8000.0
2025.04.22,1.4,1.4,1.31,1.31,30,406.0
2025.04.17,1.4,1.4,1.4,1.4,10,8000.0
2025.04.15,1.5,1.5,1.46,1.46,20,2000.0
2025.04.14,1.63,1.63,1.63,1.63,20,326.0
2025.04.10,1.6,1.6,1.6,1.6,10,320.0
