2025.08.15,2.07,2.08,2.07,2.08,2,830
2025.08.14,2.42,2.66,2.42,2.52,7,21000
2025.08.13,2.91,3.01,2.78,2.87,36,32000
2025.08.12,3.53,3.54,3.04,3.04,77,33000
2025.08.11,3.26,3.26,3.0,3.13,9,162000
2025.08.08,4.2,4.2,3.15,3.15,237,224000
2025.08.07,5.07,5.17,4.97,4.97,9,53000
2025.08.06,5.2,5.2,5.2,5.2,1,1000
2025.08.05,4.7,4.7,4.7,4.7,1,5000
2025.08.04,4.62,4.62,4.53,4.53,2,20000
2025.08.01,4.56,4.6,4.56,4.6,2,31000
2025.07.30,4.9,5.05,4.9,5.05,2,7000
2025.07.29,4.63,5.04,4.62,5.01,134,68000
2025.07.28,4.92,4.92,4.38,4.5,8,41000
2025.07.25,4.65,4.65,4.48,4.57,82,73000
2025.07.24,4.35,4.35,4.35,4.35,1,4000
2025.07.23,4.03,4.35,4.03,4.35,2,41000
2025.07.22,3.88,3.88,3.88,3.88,1,10000
2025.07.21,3.82,3.82,3.82,3.82,1,4000
2025.07.18,3.99,4.17,3.41,3.41,5,81000
2025.07.17,4.3,4.3,4.07,4.17,20,100000
2025.07.16,4.22,4.46,4.22,4.46,3,28000
2025.07.15,4.61,4.72,4.56,4.72,8,153000
2025.07.11,5.19,5.19,5.19,5.19,1,2000
2025.07.10,4.96,4.99,4.96,4.99,2,3000
2025.07.09,4.88,4.96,4.88,4.96,3,42000
2025.07.07,4.93,4.93,4.93,4.93,1,493
2025.07.04,4.91,4.94,4.91,4.93,5,336000
2025.07.03,5.07,5.07,5.07,5.07,1,5000
2025.07.01,4.26,4.26,4.26,4.26,1,1000
2025.06.25,4.4,4.4,4.4,4.4,1,11000
2025.06.23,5.93,5.93,5.93,5.93,1,9000
2025.06.09,3.0,3.0,2.98,2.98,2,1000
2025.05.09,4.02,4.02,4.02,4.02,1,2000
