2025.08.15,1.72,1.72,1.68,1.68,2,68000
2025.08.14,1.9,2.16,1.9,1.97,133,150000
2025.08.13,2.4,2.65,2.26,2.33,88,139000
2025.08.12,2.79,3.03,2.59,2.59,57,439000
2025.08.11,2.81,2.81,2.5,2.62,33,511000
2025.08.08,3.78,3.78,2.57,2.67,137,336000
2025.08.07,4.58,4.7,4.46,4.48,23,215000
2025.08.06,4.74,4.74,4.18,4.18,5,86000
2025.08.05,4.11,4.25,4.11,4.18,12,208000
2025.08.04,4.03,4.1,4.03,4.1,2,13000
2025.08.01,4.23,4.23,4.06,4.11,10,78000
2025.07.30,4.36,4.36,4.36,4.36,2,89000
2025.07.29,4.15,4.56,4.15,4.49,26,31000
2025.07.28,4.23,4.43,4.05,4.05,94,47000
2025.07.24,4.07,4.07,3.8,3.8,2,1000
2025.07.23,3.54,3.78,3.54,3.78,2,2000
2025.07.22,3.39,3.66,3.39,3.46,17,22000
2025.07.21,3.06,3.27,3.06,3.21,3,8000
2025.07.18,3.19,3.28,2.99,3.2,12,61000
2025.07.17,3.83,3.84,3.59,3.65,12,120000
2025.07.16,3.95,4.02,3.79,3.94,18,192000
2025.07.15,4.38,4.38,4.04,4.17,55,760000
2025.07.14,4.45,4.49,4.4,4.42,59,642000
2025.07.11,4.81,4.82,4.76,4.76,4,297000
2025.07.10,4.45,4.55,4.45,4.49,4,411000
2025.07.08,4.77,4.77,4.72,4.72,4,20000
2025.07.04,4.55,4.56,4.55,4.56,2,95000
2025.07.03,4.55,4.55,4.55,4.55,1,91000
2025.07.02,4.32,4.32,4.32,4.32,1,16000
2025.07.01,3.86,3.89,3.86,3.89,2,6000
2025.06.27,3.92,3.92,3.89,3.89,2,87000
2025.06.25,4.06,4.06,3.84,3.84,8,26000
2025.06.23,5.44,5.44,5.34,5.34,2,12000
2025.06.18,5.32,5.32,5.32,5.32,1,74000
2025.06.17,5.21,5.21,5.21,5.21,1,2000
2025.06.16,4.98,4.99,4.98,4.99,2,95000
2025.06.13,5.04,5.26,5.04,5.17,4,38000
2025.06.09,2.5,2.55,2.5,2.55,3,10000
2025.06.06,2.8,2.8,2.78,2.8,3,15000
2025.05.15,3.8,3.8,3.8,3.8,1,38000
