2025.09.19,2.09,2.09,1.73,1.81,1170,79000.0
2025.09.18,2.5,2.55,1.98,2.2,2270,228000.0
2025.09.17,2.43,2.55,2.34,2.45,550,191000.0
2025.09.16,2.32,2.48,2.32,2.41,500,281000.0
2025.09.15,2.18,2.37,1.95,2.34,1550,110000.0
2025.09.12,2.42,2.5,2.05,2.08,1870,280000.0
2025.09.11,2.27,2.34,2.2,2.23,400,274000.0
2025.09.10,1.9,2.42,1.9,2.4,5120,245000.0
2025.09.09,1.75,2.09,1.75,1.97,4000,176000.0
2025.09.08,1.75,1.95,1.6,1.71,450,153000.0
2025.09.05,1.95,1.97,1.39,1.6,1260,409000.0
2025.09.04,2.05,2.31,2.05,2.16,290,124000.0
2025.09.03,2.2,2.35,2.09,2.15,890,242000.0
2025.09.02,2.19,2.49,2.19,2.42,330,123000.0
2025.09.01,2.31,2.39,2.2,2.28,650,111000.0
2025.08.29,2.32,2.44,2.21,2.24,660,297000.0
2025.08.28,1.95,2.27,1.95,2.15,710,155000.0
2025.08.27,1.74,1.91,1.68,1.84,7230,958000.0
2025.08.26,1.85,1.88,1.6,1.74,830,360000.0
2025.08.25,1.74,2.05,1.74,1.97,1730,622000.0
2025.08.22,1.3,1.78,1.23,1.7,2034,
2025.08.21,1.17,1.32,1.07,1.23,8820,
2025.08.20,1.18,1.31,1.18,1.23,6050,
2025.08.19,1.24,1.26,1.06,1.13,8740,
2025.08.18,1.26,1.5,1.21,1.35,6210,
2025.08.15,1.37,1.37,1.11,1.23,2269,
2025.08.14,1.55,1.55,1.29,1.38,6110,914000.0
2025.08.13,1.85,1.85,1.57,1.66,1050,248000.0
2025.08.12,1.93,2.2,1.78,1.79,1260,75000.0
2025.08.11,2.01,2.03,1.8,1.88,730,298000.0
2025.08.08,2.77,3.04,1.84,1.84,2190,125000.0
2025.08.07,3.68,3.69,3.47,3.47,300,52000.0
2025.08.06,3.47,3.71,3.2,3.28,140,65000.0
2025.08.05,3.11,3.24,3.11,3.24,20,635.0
2025.08.04,3.11,3.2,3.0,3.06,150,38000.0
2025.08.01,3.8,3.82,3.15,3.15,170,26000.0
2025.07.31,3.58,3.58,3.55,3.55,20,3000.0
2025.07.30,3.5,3.68,3.5,3.67,110,24000.0
2025.07.29,3.27,3.55,3.27,3.46,100,260000.0
2025.07.28,3.44,3.44,3.05,3.05,30,52000.0
2025.07.25,3.13,3.14,3.08,3.11,90,10000.0
2025.07.24,3.0,3.0,3.0,3.0,10,3000.0
2025.07.23,2.61,3.1,2.61,3.1,1120,274000.0
2025.07.22,2.63,2.79,2.55,2.56,190,36000.0
2025.07.21,2.48,2.54,2.48,2.54,30,15000.0
2025.07.18,2.81,2.84,2.13,2.13,100,30000.0
2025.07.17,2.81,2.81,2.81,2.81,10,2000.0
2025.07.16,2.85,3.0,2.85,3.0,40,14000.0
2025.06.20,4.63,4.63,4.63,4.63,10,14000.0
2025.06.18,4.34,4.35,4.34,4.35,20,869.0
2025.06.16,4.5,4.5,4.5,4.5,10,450.0
2025.06.12,3.3,3.36,3.3,3.36,30,10000.0
2025.06.10,2.46,2.46,2.46,2.46,10,492.0
2025.06.03,2.28,2.28,2.28,2.28,20,456.0
2025.05.22,3.1,3.1,3.1,3.1,10,310.0
2025.05.20,3.65,3.65,3.65,3.65,10,730.0
2025.05.14,3.7,3.7,3.65,3.65,40,3000.0
2025.05.02,3.56,3.56,3.56,3.56,10,2000.0
