2025.08.15,0.19,0.19,0.01,0.01,5870,165000.0
2025.08.14,0.38,0.38,0.16,0.2,7536,
2025.08.13,0.7,0.76,0.4,0.47,1786,
2025.08.12,0.87,1.15,0.67,0.7,1185,
2025.08.11,0.9,1.05,0.71,0.8,1427,
2025.08.08,1.57,1.92,0.8,0.83,2482,
2025.08.07,2.5,2.8,2.49,2.53,670,403000.0
2025.08.06,2.58,2.84,2.28,2.36,1260,217000.0
2025.08.05,2.37,2.37,2.14,2.34,3090,301000.0
2025.08.04,2.18,2.28,2.09,2.19,260,89000.0
2025.08.01,2.85,2.85,2.2,2.22,540,130000.0
2025.07.31,2.56,2.72,2.54,2.54,1040,280000.0
2025.07.30,2.55,2.77,2.48,2.77,620,129000.0
2025.07.29,2.17,2.67,2.17,2.56,165,626000.0
2025.07.28,2.43,2.54,1.57,2.15,1240,346000.0
2025.07.25,2.26,2.27,2.14,2.22,1080,71000.0
2025.07.24,2.14,2.14,2.03,2.14,280,46000.0
2025.07.23,1.69,2.28,1.68,2.26,980,331000.0
2025.07.22,1.5,1.87,1.5,1.68,700,179000.0
2025.07.21,1.39,1.67,1.32,1.5,5950,680000.0
2025.07.18,1.69,1.91,1.28,1.54,2170,528000.0
2025.07.17,2.01,2.09,1.84,1.88,1210,635000.0
2025.07.16,2.21,2.24,1.96,2.13,620,109000.0
2025.07.15,2.68,2.68,2.25,2.31,1720,267000.0
2025.07.14,2.3,3.15,2.3,2.55,690,759000.0
2025.07.11,2.9,3.0,2.89,2.97,390,202000.0
2025.07.10,2.35,2.73,2.28,2.71,1440,429000.0
2025.07.09,2.89,2.89,2.53,2.69,340,148000.0
2025.07.08,2.64,2.99,2.64,2.9,260,199000.0
2025.07.07,2.68,2.69,2.49,2.52,230,135000.0
2025.07.04,2.65,2.8,2.61,2.61,190,104000.0
2025.07.03,2.74,2.84,2.71,2.71,180,69000.0
2025.07.02,2.4,2.8,2.25,2.68,420,103000.0
2025.07.01,2.27,2.28,2.16,2.28,280,59000.0
2025.06.27,2.25,2.25,2.13,2.2,250,55000.0
2025.06.26,2.35,2.44,2.33,2.4,260,15000.0
2025.06.25,2.35,2.36,2.27,2.29,180,58000.0
2025.06.24,2.54,2.54,2.3,2.37,360,162000.0
2025.06.23,4.01,4.06,2.84,2.92,450,464000.0
2025.06.20,3.51,3.83,3.51,3.72,160,74000.0
2025.06.18,3.92,3.92,3.47,3.62,400,214000.0
2025.06.17,3.5,3.84,3.5,3.84,330,89000.0
2025.06.16,3.65,3.65,3.2,3.25,140,71000.0
2025.06.13,3.92,3.92,3.26,3.58,530,386000.0
2025.06.12,1.95,2.93,1.95,2.85,390,92000.0
2025.06.11,2.05,2.6,1.92,2.37,230,47000.0
2025.06.10,1.38,2.03,1.38,1.73,320,55000.0
2025.06.09,1.13,1.34,1.01,1.34,200,10000.0
2025.06.06,1.38,1.54,1.33,1.48,180,49000.0
2025.06.05,1.4,1.45,1.25,1.37,90,54000.0
2025.06.04,1.93,1.95,1.39,1.39,180,114000.0
2025.06.03,1.7,1.93,1.5,1.93,170,49000.0
2025.06.02,2.22,2.22,1.93,1.93,140,25000.0
2025.05.30,2.15,2.15,1.94,1.97,80,27000.0
2025.05.29,2.08,2.1,2.07,2.1,440,83000.0
2025.05.26,2.74,2.74,2.74,2.74,10,274.0
2025.05.21,2.7,2.76,2.65,2.76,60,6000.0
2025.05.13,3.0,3.0,3.0,3.0,10,300.0
