2025.08.14,0.01,0.01,0.01,0.01,1,10
2025.08.13,0.01,0.01,0.01,0.01,2,536
2025.08.12,0.01,0.01,0.01,0.01,2,138
2025.08.11,0.01,0.01,0.01,0.01,1,30
2025.08.08,0.02,0.02,0.01,0.01,63,4000
2025.08.07,0.04,0.04,0.03,0.03,52,12000
2025.08.06,0.03,0.04,0.03,0.03,45,3000
2025.08.05,0.02,0.03,0.02,0.02,3,570
2025.08.04,0.03,0.03,0.02,0.02,16,5000
2025.08.01,0.04,0.05,0.03,0.04,31,4000
2025.07.31,0.04,0.05,0.03,0.04,25,6000
2025.07.30,0.05,0.05,0.04,0.04,43,11000
2025.07.29,0.04,0.06,0.04,0.05,172,69000
2025.07.28,0.05,0.05,0.04,0.04,174,5000
2025.07.25,0.05,0.05,0.04,0.04,17,10000
2025.07.24,0.05,0.05,0.05,0.05,15,5000
2025.07.23,0.03,0.05,0.03,0.05,23,10000
2025.07.22,0.03,0.05,0.03,0.03,32,10000
2025.07.21,0.05,0.05,0.03,0.03,25,2000
2025.07.18,0.04,0.06,0.03,0.06,91,364000
2025.07.17,0.06,0.06,0.04,0.04,55,13000
2025.07.16,0.08,0.08,0.06,0.07,53,7000
2025.07.15,0.09,0.09,0.08,0.08,54,36000
2025.07.14,0.14,0.14,0.09,0.1,78,25000
2025.07.11,0.09,0.15,0.09,0.13,37,26000
2025.07.10,0.09,0.12,0.07,0.1,58,29000
2025.07.09,0.1,0.1,0.09,0.09,33,7000
2025.07.08,0.11,0.12,0.11,0.11,26,19000
2025.07.07,0.12,0.12,0.1,0.1,128,28000
2025.07.04,0.12,0.14,0.11,0.11,14,4000
2025.07.03,0.15,0.16,0.13,0.13,22,11000
2025.07.02,0.14,0.15,0.13,0.15,107,174000
2025.07.01,0.14,0.14,0.13,0.13,7,8000
2025.06.27,0.16,0.16,0.15,0.16,8,2000
2025.06.26,0.18,0.19,0.17,0.17,8,1000
2025.06.25,0.2,0.2,0.18,0.18,28,11000
2025.06.24,0.32,0.32,0.2,0.2,29,18000
2025.06.23,0.53,0.62,0.32,0.34,36,64000
2025.06.20,0.55,0.55,0.49,0.51,17,27000
2025.06.18,0.58,0.63,0.48,0.49,17,44000
2025.06.17,0.45,0.58,0.45,0.57,25,51000
2025.06.16,0.41,0.53,0.37,0.4,15,14000
2025.06.13,0.57,0.63,0.4,0.51,76,86000
2025.06.12,0.22,0.33,0.22,0.33,23,9000
2025.06.11,0.22,0.23,0.22,0.23,2,482
2025.06.10,0.13,0.13,0.13,0.13,1,715
2025.06.06,0.05,0.12,0.05,0.12,5,2000
2025.06.04,0.11,0.11,0.11,0.11,1,220
2025.06.02,0.18,0.18,0.18,0.18,1,36
2025.05.30,0.35,0.35,0.18,0.18,2,53
2025.05.29,0.18,0.19,0.18,0.19,3,56
2025.05.28,0.14,0.21,0.14,0.21,5,357
2025.05.27,0.27,0.27,0.23,0.23,3,425
2025.05.26,0.23,0.28,0.23,0.28,3,12000
2025.05.23,0.24,0.24,0.24,0.24,1,7000
2025.05.22,0.46,0.46,0.18,0.27,5,2000
2025.05.21,0.59,0.59,0.31,0.31,3,2000
2025.05.19,0.3,0.3,0.29,0.29,2,3000
2025.05.16,0.39,0.39,0.39,0.39,1,6000
